ds,item id,ingredient,y
2019-02-27,0851234006163-AL,Ethiopia,2.13
2019-02-27,0851234006187-AL,Costa Rica,2.13
2019-02-27,0851234006159-AL,Colombia,2.13
2019-02-27,0851234006200-AL,DCF Colombia,2.13
2019-02-28,0851234006187-AL,Costa Rica,6.39
2019-02-28,0851234006159-AL,Colombia,2.13
2019-03-05,0851234006200-AL,DCF Colombia,51.12
2019-03-05,0851234006170-AL,Sumatra,357.84
2019-03-05,0851234006159-AL,Colombia,357.84
2019-03-05,0851234006500-AL,Colombia,75.52
2019-03-05,0851234006500-AL,Costa Rica,75.52
2019-03-05,0851234006500-AL,Sumatra,75.52
2019-03-05,0851234006500-AL,Ethiopia,75.52
2019-03-05,0851234006187-AL,Costa Rica,357.84
2019-03-05,0851234006408-AL,Colombia,1098
2019-03-06,0851234006500-AL,Colombia,4.13
2019-03-06,0851234006500-AL,Costa Rica,4.13
2019-03-06,0851234006500-AL,Sumatra,4.13
2019-03-06,0851234006500-AL,Ethiopia,4.13
2019-03-07,0851234006500-AL,Colombia,2.9499999999999997
2019-03-07,0851234006500-AL,Costa Rica,2.9499999999999997
2019-03-07,0851234006500-AL,Sumatra,2.9499999999999997
2019-03-07,0851234006500-AL,Ethiopia,2.9499999999999997
2019-03-08,0851234006500-AL,Colombia,1.18
2019-03-08,0851234006500-AL,Costa Rica,1.18
2019-03-08,0851234006500-AL,Sumatra,1.18
2019-03-08,0851234006500-AL,Ethiopia,1.18
2019-03-11,0851234006500-AL,Colombia,1.77
2019-03-11,0851234006500-AL,Costa Rica,1.77
2019-03-11,0851234006500-AL,Sumatra,1.77
2019-03-11,0851234006500-AL,Ethiopia,1.77
2019-03-11,851234006364-AL,Colombia,4.3
2019-03-14,0851234006163-AL,Ethiopia,2.13
2019-03-18,0851234006408-AL,Colombia,43.92
2019-03-20,0851234006408-AL,Colombia,14.64
2019-03-20,0851234006500-AL,Colombia,1.18
2019-03-20,0851234006500-AL,Costa Rica,1.18
2019-03-20,0851234006500-AL,Sumatra,1.18
2019-03-20,0851234006500-AL,Ethiopia,1.18
2019-03-21,0851234006500-AL,Colombia,0.59
2019-03-21,0851234006500-AL,Costa Rica,0.59
2019-03-21,0851234006500-AL,Sumatra,0.59
2019-03-21,0851234006500-AL,Ethiopia,0.59
2019-03-26,0851234006163-AL,Ethiopia,2.13
2019-03-26,0851234006187-AL,Costa Rica,2.13
2019-03-26,0851234006159-AL,Colombia,2.13
2019-03-26,0851234006170-AL,Sumatra,2.13
2019-03-26,0851234006200-AL,DCF Colombia,51.12
2019-03-26,0851234006500-AL,Colombia,75.52
2019-03-26,0851234006500-AL,Costa Rica,75.52
2019-03-26,0851234006500-AL,Sumatra,75.52
2019-03-26,0851234006500-AL,Ethiopia,75.52
2019-03-26,0851234006159-AL,Colombia,357.84
2019-03-26,0851234006187-AL,Costa Rica,357.84
2019-03-26,0851234006408-AL,Colombia,1098
2019-03-28,851234006364-AL,Colombia,2.15
2019-03-28,0851234006408-AL,Colombia,7.32
2019-03-28,0851234006500-AL,Colombia,0.59
2019-03-28,0851234006500-AL,Costa Rica,0.59
2019-03-28,0851234006500-AL,Sumatra,0.59
2019-03-28,0851234006500-AL,Ethiopia,0.59
2019-03-29,0851234006500-AL,Colombia,0.59
2019-03-29,0851234006500-AL,Costa Rica,0.59
2019-03-29,0851234006500-AL,Sumatra,0.59
2019-03-29,0851234006500-AL,Ethiopia,0.59
2019-03-29,0851234006187-AL,Costa Rica,2.13
2019-03-29,0851234006163-AL,Ethiopia,2.13
2019-04-01,0851234006200-AL,DCF Colombia,-2.13
2019-04-04,851234006364-AL,Colombia,2.15
2019-04-09,851234006194-AL,Colombia,1.94
2019-04-09,0851234006200-AL,DCF Colombia,2.13
2019-04-09,0851234006159-AL,Colombia,2.13
2019-04-09,0851234006170-AL,Sumatra,2.13
2019-04-09,0851234006163-AL,Ethiopia,2.13
2019-04-09,0851234006187-AL,Costa Rica,2.13
2019-04-10,0851234006408-AL,Colombia,7.32
2019-04-11,0851234006500-AL,Colombia,2.36
2019-04-11,0851234006500-AL,Costa Rica,2.36
2019-04-11,0851234006500-AL,Sumatra,2.36
2019-04-11,0851234006500-AL,Ethiopia,2.36
2019-04-11,0851234006408-AL,Colombia,29.28
2019-04-11,851234006364-AL,Colombia,2.15
2019-04-12,0851234006408-AL,Colombia,146.4
2019-04-12,851234006364-AL,Colombia,2.15
2019-04-12,0851234006408-AL,Colombia,7.32
2019-04-16,0851234006408-AL,Colombia,7.32
2019-04-16,0851234006200-AL,DCF Colombia,2.13
2019-04-16,0851234006408-AL,Colombia,29.28
2019-04-17,0851234006408-AL,Colombia,7.32
2019-04-17,0851234006408-AL,Colombia,29.28
2019-04-17,0851234006408-AL,Colombia,73.2
2019-04-18,851234006364-AL,Colombia,4.3
2019-04-18,0851234006500-AL,Colombia,2.36
2019-04-18,0851234006500-AL,Costa Rica,2.36
2019-04-18,0851234006500-AL,Sumatra,2.36
2019-04-18,0851234006500-AL,Ethiopia,2.36
2019-04-19,0851234006408-AL,Colombia,14.64
2019-04-19,0851234006500-AL,Colombia,2.9499999999999997
2019-04-19,0851234006500-AL,Costa Rica,2.9499999999999997
2019-04-19,0851234006500-AL,Sumatra,2.9499999999999997
2019-04-19,0851234006500-AL,Ethiopia,2.9499999999999997
2019-04-19,0851234006408-AL,Colombia,29.28
2019-04-19,0851234006200-AL,DCF Colombia,51.12
2019-04-19,0851234006408-AL,Colombia,1098
2019-04-19,0851234006187-AL,Costa Rica,357.84
2019-04-23,0851234006500-AL,Colombia,0.59
2019-04-23,0851234006500-AL,Costa Rica,0.59
2019-04-23,0851234006500-AL,Sumatra,0.59
2019-04-23,0851234006500-AL,Ethiopia,0.59
2019-04-24,0851234006500-AL,Colombia,5.8999999999999995
2019-04-24,0851234006500-AL,Costa Rica,5.8999999999999995
2019-04-24,0851234006500-AL,Sumatra,5.8999999999999995
2019-04-24,0851234006500-AL,Ethiopia,5.8999999999999995
2019-04-25,0851234006500-AL,Colombia,0.59
2019-04-25,0851234006500-AL,Costa Rica,0.59
2019-04-25,0851234006500-AL,Sumatra,0.59
2019-04-25,0851234006500-AL,Ethiopia,0.59
2019-04-25,0851234006500-AL,Colombia,1.77
2019-04-25,0851234006500-AL,Costa Rica,1.77
2019-04-25,0851234006500-AL,Sumatra,1.77
2019-04-25,0851234006500-AL,Ethiopia,1.77
2019-04-29,0851234006163-AL,Ethiopia,2.13
2019-04-29,0851234006159-AL,Colombia,4.26
2019-05-01,851234006364-AL,Colombia,6.449999999999999
2019-05-01,0851234006159-AL,Colombia,4.26
2019-05-03,0851234006408-AL,Colombia,7.32
2019-05-06,0851234006408-AL,Colombia,36.6
2019-05-08,851234006364-AL,Colombia,4.3
2019-05-08,0851234006500-AL,Colombia,1.77
2019-05-08,0851234006500-AL,Costa Rica,1.77
2019-05-08,0851234006500-AL,Sumatra,1.77
2019-05-08,0851234006500-AL,Ethiopia,1.77
2019-05-08,851234006364-AL,Colombia,2.15
2019-05-08,0851234006500-AL,Colombia,0.59
2019-05-08,0851234006500-AL,Costa Rica,0.59
2019-05-08,0851234006500-AL,Sumatra,0.59
2019-05-08,0851234006500-AL,Ethiopia,0.59
2019-05-08,0851234006170-AL,Sumatra,2.13
2019-05-09,0851234006500-AL,Colombia,0.59
2019-05-09,0851234006500-AL,Costa Rica,0.59
2019-05-09,0851234006500-AL,Sumatra,0.59
2019-05-09,0851234006500-AL,Ethiopia,0.59
2019-05-09,0851234006500-AL,Colombia,0.59
2019-05-09,0851234006500-AL,Costa Rica,0.59
2019-05-09,0851234006500-AL,Sumatra,0.59
2019-05-09,0851234006500-AL,Ethiopia,0.59
2019-05-09,0851234006500-AL,Colombia,5.8999999999999995
2019-05-09,0851234006500-AL,Costa Rica,5.8999999999999995
2019-05-09,0851234006500-AL,Sumatra,5.8999999999999995
2019-05-09,0851234006500-AL,Ethiopia,5.8999999999999995
2019-05-09,0851234006187-AL,Costa Rica,357.84
2019-05-09,0851234006500-AL,Colombia,75.52
2019-05-09,0851234006500-AL,Costa Rica,75.52
2019-05-09,0851234006500-AL,Sumatra,75.52
2019-05-09,0851234006500-AL,Ethiopia,75.52
2019-05-09,0851234006159-AL,Colombia,357.84
2019-05-09,0851234006170-AL,Sumatra,357.84
2019-05-09,0851234006408-AL,Colombia,2196
2019-05-09,0851234006500-AL,Colombia,7.08
2019-05-09,0851234006500-AL,Costa Rica,7.08
2019-05-09,0851234006500-AL,Sumatra,7.08
2019-05-09,0851234006500-AL,Ethiopia,7.08
2019-05-13,0851234006408-AL,Colombia,73.2
2019-05-15,0851234006163-AL,Ethiopia,2.13
2019-05-15,0851234006163-AL,Ethiopia,2.13
2019-05-20,0851234006187-AL,Costa Rica,2.13
2019-05-20,0851234006163-AL,Ethiopia,2.13
2019-05-20,0851234006159-AL,Colombia,2.13
2019-05-20,0851234006170-AL,Sumatra,2.13
2019-05-20,0851234006408-AL,Colombia,7.32
2019-05-22,0851234006187-AL,Costa Rica,2.13
2019-05-22,0851234006187-AL,Costa Rica,6.39
2019-05-24,0851234006200-AL,DCF Colombia,102.24
2019-05-24,0851234006170-AL,Sumatra,357.84
2019-05-24,0851234006159-AL,Colombia,357.84
2019-05-24,0851234006163-AL,Ethiopia,357.84
2019-05-24,0851234006187-AL,Costa Rica,357.84
2019-05-24,0851234006500-AL,Colombia,0.59
2019-05-24,0851234006500-AL,Costa Rica,0.59
2019-05-24,0851234006500-AL,Sumatra,0.59
2019-05-24,0851234006500-AL,Ethiopia,0.59
2019-05-24,851234006364-AL,Colombia,2.15
2019-05-28,851234006364-AL,Colombia,4.3
2019-05-28,0851234006500-AL,Colombia,1.77
2019-05-28,0851234006500-AL,Costa Rica,1.77
2019-05-28,0851234006500-AL,Sumatra,1.77
2019-05-28,0851234006500-AL,Ethiopia,1.77
2019-05-28,0851234006500-AL,Colombia,0.59
2019-05-28,0851234006500-AL,Costa Rica,0.59
2019-05-28,0851234006500-AL,Sumatra,0.59
2019-05-28,0851234006500-AL,Ethiopia,0.59
2019-05-29,0851234006408-AL,Colombia,14.64
2019-05-30,0851234006170-AL,Sumatra,357.84
2019-05-30,0851234006187-AL,Costa Rica,357.84
2019-05-30,0851234006200-AL,DCF Colombia,51.12
2019-05-30,0851234006500-AL,Colombia,226.56
2019-05-30,0851234006500-AL,Costa Rica,226.56
2019-05-30,0851234006500-AL,Sumatra,226.56
2019-05-30,0851234006500-AL,Ethiopia,226.56
2019-06-05,0851234006500-AL,Colombia,9.44
2019-06-05,0851234006500-AL,Costa Rica,9.44
2019-06-05,0851234006500-AL,Sumatra,9.44
2019-06-05,0851234006500-AL,Ethiopia,9.44
2019-06-05,851234006364-AL,Colombia,4.3
2019-06-05,0851234006408-AL,Colombia,14.64
2019-06-05,0851234006408-AL,Colombia,14.64
2019-06-06,0851234006408-AL,Colombia,7.32
2019-06-06,0851234006408-AL,Colombia,14.64
2019-06-06,0851234006187-AL,Costa Rica,8.52
2019-06-07,0851234006159-AL,Colombia,2.13
2019-06-07,0851234006187-AL,Costa Rica,2.13
2019-06-07,0851234006163-AL,Ethiopia,2.13
2019-06-07,0851234006408-AL,Colombia,7.32
2019-06-07,0851234006500-AL,Colombia,3.54
2019-06-07,0851234006500-AL,Costa Rica,3.54
2019-06-07,0851234006500-AL,Sumatra,3.54
2019-06-07,0851234006500-AL,Ethiopia,3.54
2019-06-07,0851234006500-AL,Colombia,4.72
2019-06-07,0851234006500-AL,Costa Rica,4.72
2019-06-07,0851234006500-AL,Sumatra,4.72
2019-06-07,0851234006500-AL,Ethiopia,4.72
2019-06-10,0851234006408-AL,Colombia,36.6
2019-06-12,0851234006187-AL,Costa Rica,4.26
2019-06-12,0851234006408-AL,Colombia,29.28
2019-06-12,0851234006408-AL,Colombia,7.32
2019-06-12,0851234006187-AL,Costa Rica,2.13
2019-06-13,0851234006408-AL,Colombia,36.6
2019-06-14,0851234006408-AL,Colombia,87.84
2019-06-14,0851234006408-AL,Colombia,21.96
2019-06-17,0851234006500-AL,Colombia,0.59
2019-06-17,0851234006500-AL,Costa Rica,0.59
2019-06-17,0851234006500-AL,Sumatra,0.59
2019-06-17,0851234006500-AL,Ethiopia,0.59
2019-06-18,0851234006200-AL,DCF Colombia,2.13
2019-06-19,0851234006408-AL,Colombia,14.64
2019-06-19,0851234006408-AL,Colombia,21.96
2019-06-19,0851234006408-AL,Colombia,43.92
2019-06-24,0851234006408-AL,Colombia,14.64
2019-06-25,0851234006159-AL,Colombia,357.84
2019-06-25,0851234006200-AL,DCF Colombia,51.12
2019-06-25,0851234006408-AL,Colombia,3294
2019-06-25,0851234006187-AL,Costa Rica,357.84
2019-06-25,0851234006408-AL,Colombia,29.28
2019-06-25,0851234006408-AL,Colombia,14.64
2019-06-25,0851234006408-AL,Colombia,36.6
2019-06-28,0851234006187-AL,Costa Rica,2.13
2019-06-28,0851234006159-AL,Colombia,2.13
2019-07-03,0851234006200-AL,DCF Colombia,2.13
2019-07-09,0851234006159-AL,Colombia,2.13
2019-07-10,0851234006500-AL,Colombia,1.77
2019-07-10,0851234006500-AL,Costa Rica,1.77
2019-07-10,0851234006500-AL,Sumatra,1.77
2019-07-10,0851234006500-AL,Ethiopia,1.77
2019-07-10,0851234006500-AL,Colombia,1.18
2019-07-10,0851234006500-AL,Costa Rica,1.18
2019-07-10,0851234006500-AL,Sumatra,1.18
2019-07-10,0851234006500-AL,Ethiopia,1.18
2019-07-11,0851234006408-AL,Colombia,29.28
2019-07-11,0851234006187-AL,Costa Rica,6.39
2019-07-15,0851234006408-AL,Colombia,43.92
2019-07-15,0851234006187-AL,Costa Rica,2.13
2019-07-15,0851234006159-AL,Colombia,2.13
2019-07-15,0851234006170-AL,Sumatra,2.13
2019-07-15,0851234006163-AL,Ethiopia,2.13
2019-07-15,0851234006408-AL,Colombia,21.96
2019-07-15,0851234006408-AL,Colombia,7.32
2019-07-15,0851234006200-AL,DCF Colombia,2.13
2019-07-15,0851234006500-AL,Colombia,1.18
2019-07-15,0851234006500-AL,Costa Rica,1.18
2019-07-15,0851234006500-AL,Sumatra,1.18
2019-07-15,0851234006500-AL,Ethiopia,1.18
2019-07-16,851234006364-AL,Colombia,4.3
2019-07-18,0851234006187-AL,Costa Rica,4.26
2019-07-18,0851234006408-AL,Colombia,7.32
2019-07-23,0851234006408-AL,Colombia,7.32
2019-07-24,0851234006408-AL,Colombia,14.64
2019-07-29,0851234006163-AL,Ethiopia,2.13
2019-07-29,0851234006187-AL,Costa Rica,4.26
2019-07-29,0851234006408-AL,Colombia,7.32
2019-07-30,0851234006408-AL,Colombia,7.32
2019-07-30,0851234006408-AL,Colombia,7.32
2019-07-30,0851234006408-AL,Colombia,29.28
2019-07-30,0851234006500-AL,Colombia,0.59
2019-07-30,0851234006500-AL,Costa Rica,0.59
2019-07-30,0851234006500-AL,Sumatra,0.59
2019-07-30,0851234006500-AL,Ethiopia,0.59
2019-08-06,0851234006408-AL,Colombia,14.64
2019-08-06,0851234006187-AL,Costa Rica,4.26
2019-08-07,0851234006408-AL,Colombia,21.96
2019-08-09,851234006364-AL,Colombia,4.3
2019-08-09,0851234006500-AL,Colombia,1.77
2019-08-09,0851234006500-AL,Costa Rica,1.77
2019-08-09,0851234006500-AL,Sumatra,1.77
2019-08-09,0851234006500-AL,Ethiopia,1.77
2019-08-13,0851234006408-AL,Colombia,7.32
2019-08-14,0851234006200-AL,DCF Colombia,51.12
2019-08-14,0851234006159-AL,Colombia,357.84
2019-08-14,0851234006408-AL,Colombia,2196
2019-08-14,0851234006187-AL,Costa Rica,715.68
2019-08-14,0851234006170-AL,Sumatra,357.84
2019-08-19,0851234006187-AL,Costa Rica,2.13
2019-08-19,0851234006408-AL,Colombia,73.2
2019-08-21,0851234006408-AL,Colombia,7.32
2019-08-21,0851234006408-AL,Colombia,14.64
2019-08-23,0851234006500-AL,Colombia,1.18
2019-08-23,0851234006500-AL,Costa Rica,1.18
2019-08-23,0851234006500-AL,Sumatra,1.18
2019-08-23,0851234006500-AL,Ethiopia,1.18
2019-08-23,0851234006500-AL,Colombia,0.59
2019-08-23,0851234006500-AL,Costa Rica,0.59
2019-08-23,0851234006500-AL,Sumatra,0.59
2019-08-23,0851234006500-AL,Ethiopia,0.59
2019-08-27,0851234006200-AL,DCF Colombia,2.13
2019-08-28,0851234006408-AL,Colombia,14.64
2019-08-28,0851234006408-AL,Colombia,29.28
2019-08-30,0851234006187-AL,Costa Rica,357.84
2019-08-30,0851234006408-AL,Colombia,1098
2019-08-30,0851234006200-AL,DCF Colombia,51.12
2019-08-30,0851234006163-AL,Ethiopia,357.84
2019-08-30,0851234006500-AL,Colombia,91.44999999999999
2019-08-30,0851234006500-AL,Costa Rica,91.44999999999999
2019-08-30,0851234006500-AL,Sumatra,91.44999999999999
2019-08-30,0851234006500-AL,Ethiopia,91.44999999999999
2019-08-30,0851234006163-AL,Ethiopia,2.13
2019-08-30,851234006364-AL,Colombia,4.3
2019-08-30,0851234006500-AL,Colombia,1.77
2019-08-30,0851234006500-AL,Costa Rica,1.77
2019-08-30,0851234006500-AL,Sumatra,1.77
2019-08-30,0851234006500-AL,Ethiopia,1.77
2019-09-03,10851234006828-AL,Costa Rica,0.71
2019-09-03,10851234006828-AL,Sumatra,0.71
2019-09-03,10851234006828-AL,Ethiopia,0.71
2019-09-04,0851234006187-AL,Costa Rica,4.26
2019-09-04,0851234006408-AL,Colombia,7.32
2019-09-04,851234006194-AL,Colombia,3.88
2019-09-04,0851234006163-AL,Ethiopia,4.26
2019-09-04,0851234006159-AL,Colombia,4.26
2019-09-04,0851234006170-AL,Sumatra,4.26
2019-09-04,10851234006828-AL,Costa Rica,1.42
2019-09-04,10851234006828-AL,Sumatra,1.42
2019-09-04,10851234006828-AL,Ethiopia,1.42
2019-09-04,0851234006200-AL,DCF Colombia,4.26
2019-09-04,0851234006187-AL,Costa Rica,4.26
2019-09-04,10851234006828-AL,Costa Rica,0.71
2019-09-04,10851234006828-AL,Sumatra,0.71
2019-09-04,10851234006828-AL,Ethiopia,0.71
2019-09-11,0851234006163-AL,Ethiopia,2.13
2019-09-11,0851234006159-AL,Colombia,2.13
2019-09-11,0851234006170-AL,Sumatra,2.13
2019-09-11,0851234006187-AL,Costa Rica,4.26
2019-09-11,0851234006500-AL,Colombia,0.59
2019-09-11,0851234006500-AL,Costa Rica,0.59
2019-09-11,0851234006500-AL,Sumatra,0.59
2019-09-11,0851234006500-AL,Ethiopia,0.59
2019-09-11,0851234006408-AL,Colombia,7.32
2019-09-11,0851234006500-AL,Colombia,3.54
2019-09-11,0851234006500-AL,Costa Rica,3.54
2019-09-11,0851234006500-AL,Sumatra,3.54
2019-09-11,0851234006500-AL,Ethiopia,3.54
2019-09-11,0851234006159-AL,Colombia,2.13
2019-09-17,0851234006500-AL,Colombia,1.18
2019-09-17,0851234006500-AL,Costa Rica,1.18
2019-09-17,0851234006500-AL,Sumatra,1.18
2019-09-17,0851234006500-AL,Ethiopia,1.18
2019-09-17,0851234006187-AL,Costa Rica,2.13
2019-09-17,0851234006408-AL,Colombia,43.92
2019-09-17,851234006364-AL,Colombia,8.6
2019-09-18,0851234006187-AL,Costa Rica,2.13
2019-09-18,0851234006408-AL,Colombia,7.32
2019-09-18,851234006364-AL,Colombia,2.15
2019-09-18,0851234006408-AL,Colombia,14.64
2019-09-19,0851234006500-AL,Colombia,3.54
2019-09-19,0851234006500-AL,Costa Rica,3.54
2019-09-19,0851234006500-AL,Sumatra,3.54
2019-09-19,0851234006500-AL,Ethiopia,3.54
2019-09-20,0851234006163-AL,Ethiopia,2.13
2019-09-23,0851234006200-AL,DCF Colombia,51.12
2019-09-23,0851234006500-AL,Colombia,151.04
2019-09-23,0851234006500-AL,Costa Rica,151.04
2019-09-23,0851234006500-AL,Sumatra,151.04
2019-09-23,0851234006500-AL,Ethiopia,151.04
2019-09-23,0851234006159-AL,Colombia,357.84
2019-09-23,0851234006170-AL,Sumatra,357.84
2019-09-23,0851234006408-AL,Colombia,1098
2019-09-25,851234006364-AL,Colombia,4.3
2019-09-25,0851234006500-AL,Colombia,1.77
2019-09-25,0851234006500-AL,Costa Rica,1.77
2019-09-25,0851234006500-AL,Sumatra,1.77
2019-09-25,0851234006500-AL,Ethiopia,1.77
2019-09-25,0851234006187-AL,Costa Rica,4.26
2019-09-25,0851234006408-AL,Colombia,153.72
2019-09-25,0851234006500-AL,Colombia,0.59
2019-09-25,0851234006500-AL,Costa Rica,0.59
2019-09-25,0851234006500-AL,Sumatra,0.59
2019-09-25,0851234006500-AL,Ethiopia,0.59
2019-09-25,0851234006408-AL,Colombia,51.24
2019-09-25,0851234006408-AL,Colombia,21.96
2019-09-25,0851234006187-AL,Costa Rica,2.13
2019-09-26,0851234006187-AL,Costa Rica,2.13
2019-10-01,0851234006187-AL,Costa Rica,2.13
2019-10-01,0851234006408-AL,Colombia,21.96
2019-10-04,0851234006408-AL,Colombia,73.2
2019-10-04,0851234006408-AL,Colombia,7.32
2019-10-08,0851234006500-AL,Colombia,0.59
2019-10-08,0851234006500-AL,Costa Rica,0.59
2019-10-08,0851234006500-AL,Sumatra,0.59
2019-10-08,0851234006500-AL,Ethiopia,0.59
2019-10-09,0851234006163-AL,Ethiopia,2.13
2019-10-09,0851234006408-AL,Colombia,14.64
2019-10-09,851234006364-AL,Colombia,4.3
2019-10-09,0851234006500-AL,Colombia,1.18
2019-10-09,0851234006500-AL,Costa Rica,1.18
2019-10-09,0851234006500-AL,Sumatra,1.18
2019-10-09,0851234006500-AL,Ethiopia,1.18
2019-10-09,0851234006408-AL,Colombia,29.28
2019-10-10,0851234006500-AL,Colombia,0.59
2019-10-10,0851234006500-AL,Costa Rica,0.59
2019-10-10,0851234006500-AL,Sumatra,0.59
2019-10-10,0851234006500-AL,Ethiopia,0.59
2019-10-17,0851234006500-AL,Colombia,1.18
2019-10-17,0851234006500-AL,Costa Rica,1.18
2019-10-17,0851234006500-AL,Sumatra,1.18
2019-10-17,0851234006500-AL,Ethiopia,1.18
2019-10-17,851234006364-AL,Colombia,4.3
2019-10-17,10851234006828-AL,Costa Rica,0.71
2019-10-17,10851234006828-AL,Sumatra,0.71
2019-10-17,10851234006828-AL,Ethiopia,0.71
2019-10-17,10851234006828-AL,Costa Rica,0.71
2019-10-17,10851234006828-AL,Sumatra,0.71
2019-10-17,10851234006828-AL,Ethiopia,0.71
2019-10-18,0851234006408-AL,Colombia,7.32
2019-10-18,0851234006500-AL,Colombia,1.18
2019-10-18,0851234006500-AL,Costa Rica,1.18
2019-10-18,0851234006500-AL,Sumatra,1.18
2019-10-18,0851234006500-AL,Ethiopia,1.18
2019-10-18,851234006364-AL,Colombia,4.3
2019-10-18,0851234006163-AL,Ethiopia,2.13
2019-10-22,0851234006163-AL,Ethiopia,4.26
2019-10-23,0851234006408-AL,Colombia,14.64
2019-10-24,0851234006500-AL,Colombia,0.59
2019-10-24,0851234006500-AL,Costa Rica,0.59
2019-10-24,0851234006500-AL,Sumatra,0.59
2019-10-24,0851234006500-AL,Ethiopia,0.59
2019-10-25,0851234006500-AL,Colombia,0.59
2019-10-25,0851234006500-AL,Costa Rica,0.59
2019-10-25,0851234006500-AL,Sumatra,0.59
2019-10-25,0851234006500-AL,Ethiopia,0.59
2019-10-25,0851234006408-AL,Colombia,14.64
2019-10-25,0851234006500-AL,Colombia,75.52
2019-10-25,0851234006500-AL,Costa Rica,75.52
2019-10-25,0851234006500-AL,Sumatra,75.52
2019-10-25,0851234006500-AL,Ethiopia,75.52
2019-10-28,0851234006163-AL,Ethiopia,4.26
2019-10-28,0851234006170-AL,Sumatra,4.26
2019-10-28,0851234006159-AL,Colombia,4.26
2019-10-29,0851234006500-AL,Colombia,0.59
2019-10-29,0851234006500-AL,Costa Rica,0.59
2019-10-29,0851234006500-AL,Sumatra,0.59
2019-10-29,0851234006500-AL,Ethiopia,0.59
2019-10-29,0851234006408-AL,Colombia,14.64
2019-10-30,0851234006500-AL,Colombia,0.59
2019-10-30,0851234006500-AL,Costa Rica,0.59
2019-10-30,0851234006500-AL,Sumatra,0.59
2019-10-30,0851234006500-AL,Ethiopia,0.59
2019-10-31,0851234006159-AL,Colombia,2.13
2019-10-31,0851234006187-AL,Costa Rica,2.13
2019-11-06,0851234006408-AL,Colombia,7.32
2019-11-06,0851234006408-AL,Colombia,14.64
2019-11-11,0851234006408-AL,Colombia,7.32
2019-11-12,851234006364-AL,Colombia,6.449999999999999
2019-11-12,0851234006500-AL,Colombia,0.59
2019-11-12,0851234006500-AL,Costa Rica,0.59
2019-11-12,0851234006500-AL,Sumatra,0.59
2019-11-12,0851234006500-AL,Ethiopia,0.59
2019-11-12,0851234006408-AL,Colombia,7.32
2019-11-12,10851234006828-AL,Costa Rica,2.84
2019-11-12,10851234006828-AL,Sumatra,2.84
2019-11-12,10851234006828-AL,Ethiopia,2.84
2019-11-13,0851234006408-AL,Colombia,29.28
2019-11-13,0851234006408-AL,Colombia,7.32
2019-11-13,0851234006408-AL,Colombia,14.64
2019-11-15,0851234006187-AL,Costa Rica,2.13
2019-11-15,0851234006170-AL,Sumatra,2.13
2019-11-15,0851234006170-AL,Sumatra,2.13
2019-11-15,0851234006163-AL,Ethiopia,2.13
2019-11-15,0851234006200-AL,DCF Colombia,51.12
2019-11-15,0851234006500-AL,Colombia,151.04
2019-11-15,0851234006500-AL,Costa Rica,151.04
2019-11-15,0851234006500-AL,Sumatra,151.04
2019-11-15,0851234006500-AL,Ethiopia,151.04
2019-11-19,0851234006500-AL,Colombia,1.18
2019-11-19,0851234006500-AL,Costa Rica,1.18
2019-11-19,0851234006500-AL,Sumatra,1.18
2019-11-19,0851234006500-AL,Ethiopia,1.18
2019-11-19,10851234006828-AL,Costa Rica,0.71
2019-11-19,10851234006828-AL,Sumatra,0.71
2019-11-19,10851234006828-AL,Ethiopia,0.71
2019-11-19,10851234006811-AL,Colombia,3.9
2019-11-19,10851234006811-AL,Colombia,11.7
2019-11-19,10851234006828-AL,Costa Rica,2.13
2019-11-19,10851234006828-AL,Sumatra,2.13
2019-11-19,10851234006828-AL,Ethiopia,2.13
2019-11-19,10851234006828-AL,Costa Rica,2.84
2019-11-19,10851234006828-AL,Sumatra,2.84
2019-11-19,10851234006828-AL,Ethiopia,2.84
2019-11-19,10851234006811-AL,Colombia,15.6
